销售一批库存积压较久材料已经无法使用机型市场价值跌得基本当做废品处理销售材料处理是否需要进项所得税方面是否备案需要进项营业税改征增值税试点实施办法财税201636规定下列项目进项税额不得销项税额抵扣用于简易计税方法计税项目免征增值税项目集体福利个人消费购进货物加工修理修配劳务服务无形资产不动产涉及固定资产无形资产不动产仅指专用上述项目固定资产无形资产包括权益无形资产不动产非正常损失购进货物相关加工修理修配劳务交通运输服务非正常损失产品产成品耗用购进货物包括固定资产加工修理修配劳务交通运输服务非正常损失不动产不动产耗用购进货物设计服务建筑服务非正常损失不动产在建工程耗用购进货物设计服务建筑服务纳税人新建改建扩建修缮装饰不动产属于不动产在建工程购进旅客运输服务贷款服务餐饮服务居民日常服务娱乐服务财政部规定情形根据上述规定固定资产报废非正常损失所致进项税额不能抵扣需要进项非正常损失指因管理不善造成被盗丢失霉烂变质损失理解贵司存货挤压过久导致失去市场价值低价处置属于非正常损失需要进项需要申报备案税前扣除企业发生资产损失按规定程序要求主管税务机关申报后方税前扣除未经申报损失不得税前扣除备案方法参考发布企业资产损失所得税税前扣除管理办法公告公告201125,综合
辞退员工给予一次性补偿标准是否缴纳需要手续劳动合同法规定经济补偿劳动者单位工作年限每满一年支付一个月工资标准劳动者支付六个月不满一年一年计算不满六个月劳动者支付半个月工资经济补偿劳动者月工资高于用人单位直辖市设区市级人民政府公布地区年度职工平均工资三倍支付经济补偿标准职工平均工资三倍数额支付支付经济补偿年限最高超过十二年本条月工资劳动者劳动合同解除终止十二个平均工资相应离职补偿需要通过申报系统申报财政部用人单位解除劳动关系取得一次性补偿收入征免问题通知财税2001157规定用人单位解除劳动关系取得一次性补偿收入包括用人单位发放经济补偿金生活补助费补助费收入上年职工平均工资数额以内部分免征超过部分解除劳动合同取得经济补偿征收问题通知国税发1999178规定计算征收领取一次性补偿收入国家地方政府规定比例实际缴纳住房公积金医疗保险基本失业保险费计征一次性补偿收入予以扣除相应手续建议员工签署离职协议具体流程建议咨询律师事务所,综合
定期减免税软件需要每年备案税务部门及时进行后续管理软件集成电路企业定期减免税优惠不再公告201576规定定期减免税优惠备案管理事项管理享受定期减免税优惠企业需在每年汇算清缴公告201576规定税务部门备案提交49公告规定备案资料,企业所得税
公司同一集团控制内部单位公司公司购买原材料公司银行存款支付货款公司资金匮乏要求公司退还收到半年银行存款货款公司开具银行承兑汇票重新支付公司银行承兑汇票银行贴现是否属于套取金融机构现金是否风险公司支付半年货款退回银行承兑汇票方式支付资金流水明显套利行为容易引起审计部门关注影响金额较大审计报告对外披露公司公司购买原材料约定银行承兑汇票支付这种业务实质发生支付行为一般风险,综合
客户货款客户需要公司预支促销活动费用公司返还一部分货款客户促销活动经常性日常活动不会税务风险采用方式操作不会税务风险问题描述贵司客户之前业务具有真实性合理性客户促销活动销售额直接挂钩即可促销开具增值税发票按规定缴纳增值税税务风险这部分促销销售额直接挂钩平销返利方式进行处理相关规定商业企业货物供应方收取部分费用征收流转税问题通知国税发2004136商业企业供货收取部分收入以下原则征收增值税营业税商业企业供货收取商品销售量销售额必然联系商业企业供货提供一定劳务收入进场费广告促销上架展示管理费属于平销返利不冲减当期增值税进项税金营业税适用税目税率征收营业税商业企业供货收取商品销售量销售额挂钩一定比例金额数量计算各种返还收入平销返利行为规定冲减当期增值税进项税金征收营业税纳税人折扣折让行为开具增值税专用发票问题通知国税函20061279规定纳税人销售货物购买方开具增值税专用发票购货方在一定时期累计购买货物达到一定数量市场价格下降原因销货给予购货相应价格优惠补偿折扣折让行为销货方可现行增值税专用发票使用规定规定开具增值税专用发票国税函20061279纳税人折扣折让行为开具增值税专用发票问题通知增值税专用发票使用,增值税
公司工业企业拟用自有房产土地下属全资子公司增资请问缴纳税收优惠以下项为免税税种契税财政部进一步支持企业事业单位改制重组契税政策通知财税201537第六条规定同一投资主体内部所属企业之间土地房屋权属划转包括母公司全资子公司之间同一公司所属全资子公司之间同一自然人设立个人独资企业一人有限公司之间土地房屋权属划转免征契税增值税全面推开营业税改征增值税试点通知财税201636文件附件规定不征增值税项目之五资产重组过程通过合并分立出售置换方式部分实物资产相关联债权负债劳动力一并转让单位涉及不动产土地使用权转让行为土地增值税企业改制重组土地增值税政策通知财税2015规定单位改制重组时以国有土地房屋进行投资国有土地房屋权属转移变更投资企业暂不征土地增值税上述改制重组土地增值税政策不适用于房地产开发企业以下项为纳税企业所得税无偿划拨视同销售处理缴纳25%税率企业所得税印花税印花税暂行条例规定产权转移书据税率贴花,综合
中国居民香港发工资个税内地缴纳香港第一条中国境内住所住所境内居住一年中国境内境外取得所得本法规定缴纳中国居民香港取得工资需要中国境内申报缴纳,个人所得税
方在价外向购买方收取返还利润是否缴纳增值税缴纳增值税计算增值税暂行条例国务院令538第六条规定销售额纳税人发生应税销售行为收取价款价外费用包括收取销项税额增值税暂行条例实施细则财政部50号令第十二条规定条例第六条第一款价外费用包括外向购买方收取手续费补贴基金集资费返还利润奖励违约金滞纳金延期付款利息赔偿金代收款代垫款项包装费包装物租金储备优质运输装卸各种性质价外收费增值税若干征管问题通知国税发1996155规定增值税一般纳税人包括纳税人或代部门购买方收取价外费用逾期包装物押金视为税收征税换算不含税收入并入销售额计征增值税,增值税
公司合同保存期限劳动合同业务合同保存多久劳动合同应该至少保存两年业务合同没有明确规定实务业务结束至少保存一年相关规定劳动合同法第五十用人单位应当解除终止劳动合同出具解除终止劳动合同证明十五日内为劳动者办理档案社会保险关系转移手续劳动者应当双方约定办理工作交接用人单位本法规定应当劳动者支付经济补偿办结工作交接支付用人单位已经解除终止劳动合同文本至少保存二年备查,综合
办理单位产权过户赠与过户子女一起契税印花83房改房赠与子女评估房款所述办理单位过户缴纳契税办理赠与缴纳印花税房产评估价格不动产所在地主管税务机关相关部门进行评估自行联系第三方评估机构进行评估相关资料交给主管税务机关,综合
单位购买购物一部分发给员工一部分关系单位当时超市开票预付卡我司计入往来账需要处理发给员工计入福利费凭证需要手续公司部门员工用人签字明细表是否是否涉及问题是否并入工资额缴纳社保送礼计入招待费需要附件涉及贵司购入预付卡用于发放员工赠送往来客户购入通过预付账款科目核算赠送建议实际性质计入当期损益会计分录建议管理费用业务招待费用于赠送客户福利费用于发放员工预付账款发放员工计入福利费相应凭证建议公司员工用人签单即可相应福利支出贵司代扣代缴该项支出需要并入工资总额缴纳社保赠送给客户建议相应购买预付卡取得发票复印件附至凭证相应涉及涉及企业所得税,综合
10月份发放2017年终奖2019确认2018社保基数时受不受影响年终奖属于员工工资薪金一部分规范缴费基数问题通知劳社险中心200660第二条规定年终奖金本是需要计入社保基数实务实际情况各地企业并未计入社保基数之中2019税务机关征收社保可能加强这方面征管最近国务院发布社保征收文件来看国家明确不会增加企业负担社保具体征收细则出台之前推测2019税务局征收社保暂时不会有太大调整今年发放年终奖明年社保基数影响可能不会很大相关规定进一步落实简政减税降负措施更好服务经济社会发展工作通知税总发2018150有序推进非税收入征管职责划转准备工作非税收入征管职责划转涉及面关注度一项重大系统工程一项民生工程各级税务机关税务总局统一安排部署地方政府领导加强部门配合坚持稳字当头积极稳妥做好资料移交系统对接工作建立部门常态信息共享协作机制优化社保费非税收入缴费服务资源配置缴费需求出发统一服务标准整合税费缴纳流程简并缴费资料报送降低缴费成本确保划转工作平稳有序信息系统稳定运行缴费社会各界反映良好特别国务院明确总体增加企业负担已定部署负责征收社保费税务机关务必社保征收机构改革到位一律保持现有征收政策不变务必做到自行组织开展以前年度欠费清查务必有令不行有禁不止违反规定行为依法依规坚决纠正严肃处理认真进行分析测算抓紧研究提出适当降低社保费确保总体增加企业负担政策措施,个人所得税
小区地面划出车位是否应该分摊土地成本小区地面划出车位能否分摊土地成本是否可售面积属于可售建筑面积应当分摊土地成本属于可售面积不用分摊土地成本,综合
占用拆借资金取得收入包括金融商品持有期间到期利息保本收益报酬资金占用费补偿金收入信用卡透支利息收入买入返售金融商品利息收入融资融券收取利息收入融资售后回租押汇罚息票据贴现转贷业务取得利息利息性质收入贷款服务缴纳增值税一条规定贷款服务缴纳增值税占用公司资金贷款利率低于银行贷款利率增值税计算应该利率计算目前税法没有明文规定一定银行贷款利率计算贷款服务利息增值税一般贷款利率具有合理性真实性税务机关接受税务机关贷款利率合理性真实性产生怀疑要求企业同期银行贷款利率计算增值税,增值税
公司资产主要房产土地抵押银行贷款贷款逾期还清银行执行拍卖请问银行手上拍卖取得公司房产土地购买方要交税费涉及税率购买法院拍卖房产需要税费契税符合住宅小区建筑容积率1.0单套建筑面积140平方米以下120平方米基础上浮16.7实际成交价低于级别土地住房平均交易价格1.2以下三个条件视为普通住宅征收房屋成交价1.5%契税3%印花税买卖双方缴纳房价,综合
公司公司公司组成联合体参与EPC合同投标公司牵头承包人合同签订分包公司建筑安装工作分包公司设计工作公司公司11%6%税率公司开票最后公司开票业主税率应该确定描述贵司业主签订建筑安装合同贵司业主提供建筑安装服务收取款项需要业主开具11%税率发票贵司开出发票贵司取得进项发票没有关系应该贵司直接业主提供服务内容确定税率,增值税
添加剂预混料是否属于饲料免征增值税大康深圳有限公司生产经营饲料添加剂预混料应否免征增值税问题批复国税函1997424规定饲料添加剂预混料生产原料构成五种六种添加剂加上一种两种载体混合而成添加剂价值预混料70%19931225印发增值税部分货物征税范围注释国税发1993151饲料解释范围规定饲料添加剂预混料难以归入上述饲料解释范围不能享受规定饲料免征增值税待遇国税函1997424大康深圳有限公司生产经营饲料添加剂预混料应否免征增值税问题批复国税发1993151增值税部分货物征税范围注释,增值税
个税法所指子女教育大病医疗赡养老人专项扣除有无限额扣除需要提供目前子女教育专项附加扣除具体范围标准明确最终今年出台个税法实施条例明确原则尽量简化手续操作公平主要采取限额定额扣除办法据实扣除设计流程通过信息系统查验尽量要求纳税人提供证明如需提供证明主管税务机关口径为准,综合
服务纳税人服务接收收取自来水水费是否享受简易计税计算缴纳增值税物业管理服务收取自来水水费增值税问题公告公告201654规定提供物业管理服务纳税人服务接受方收取自来水水费扣除对外支付自来水水费余额销售额简易计税方法3%征收率计算缴纳增值税公告发布之日起施行2016以后发生处理事项不再调整处理按本公告规定执行公告201654物业管理服务收取自来水水费增值税问题公告,增值税
本来存在业务开票情况开票软件服务商确认开具税率发票我司了解开具收取税率发票风险可能损失烦请给与解答主要取决于增值税纳税义务发生时间确认增值税纳税义务时间开具税率发票不会存在税务风险具体参考公告201818号文第九条规定确认增值税纳税义务时间贵司开具税率发票税务机关判定虚开增值税发票风险金额巨大企业行政罚款处罚企业法人追究刑事责任相关规定统一小规模纳税人标准若干增值税问题公告公告201818一般纳税人增值税税率调整按原适用税率开具增值税发票发生销售折让中止退回情形需要开具发票适用税率开具发票开票有误需要重新开具适用税率开具发票重新开具正确蓝字发票一般纳税人增值税税率调整前未开具增值税发票增值税应税销售行为需要补开增值税发票应当适用税率补开增值税发票税控开票软件税率栏次默认显示调整税率一般纳税人发生上述行为手工选择适用税率开具增值税发票,增值税
地方有何企业所得税税收优惠政策企业所得税法主席令63规定民族自治地方自治机关对本民族自治地方企业缴纳企业所得税属于地方分享部分决定减征免征自治州自治县决定减征免征须报自治区直辖市人民政府批准企业所得税法实施条例512第九十四条规定企业所得税法民族自治地方民族区域自治法规定实行民族区域自治自治区自治州自治县民族自治地方国家限制禁止行业企业不得减征免征企业所得税财政部贯彻落实国务院实施企业所得税过渡优惠政策问题通知财税200821规定企业所得税法以下新税法民族自治地方自治机关对本民族自治地方企业缴纳企业所得税属于地方分享部分决定减征免征规定2008日后民族自治地方批准享受减免税企业一律新税法规定执行民族自治地方企业减免企业所得税仅限于减免企业所得税属于地方分享部分不得减免属于中央分享部分民族自治地方新税法实施已经财政部海关总署西部开发税收优惠政策问题通知财税2001202第二条第二款减免税规定批准享受减免企业所得税包括减免中央分享企业所得税部分2008日起计算减免税期限以内继续执行期满停止减免税期限超过新税法规定执行主席令200763企业所得税法国务院令2007512企业所得税法实施条例财税200821财政部贯彻落实国务院实施企业所得税过渡优惠政策问题通知,企业所得税
物业公司业主电费发票差额征税销售电费交税税率描述认为贵司电力公司买电销售业主视同转售销售电费缴税收到专票抵扣进项税率适从货物17%小规模纳税人适用3%明文规定物业公司收取水费差额3%简易计税没有电费明确规定建议贵司咨询一下税务机关口径为主执行相关规定增值税暂行条例实施细则2011修订第二条条例第一条货物有形动产包括电力热力气体在内物业管理服务收取自来水水费增值税问题公告公告201654提供物业管理服务纳税人服务接受方收取自来水水费扣除对外支付自来水水费余额销售额简易计税方法3%征收率计算缴纳增值税,增值税
组织员工旅游相应费用员工是否缴纳网站所得税相关政策回答曾经表明集体享受不可分割非现金方式福利需要缴纳实务操作绝大部分税务机关这一口径执行贵司组织员工旅游属于集体福利不必并入员工工资代扣代缴企业所得税法实施条例40规定职工福利费超过工资薪金总额14%部分准予扣除贵司组织员工旅游属于奖励员工旅游财政部企业免费旅游方式提供营销人员奖励政策通知财税200411规定通过免收差旅费旅游费实行营销业绩奖励包括实物有价证券发生费用全额计入营销人员应税所得依法征收提供上述费用企业单位代扣代缴员工奖励旅游缴纳个税财务处理时要当期工资薪金合并工资薪金所得项目征收,综合
采取缩短折旧年限方法固定资产最低折旧年限确定企业固定资产加速折旧所得税处理问题通知国税发200981规定企业采取缩短折旧年限方法购置固定资产最低折旧年限不得低于实施条例第六十条规定折旧年限60购置使用固定资产最低折旧年限不得低于实施条例规定最低折旧年限减去使用年限剩余年限60%最低折旧年限一经确定一般不得变更国税发200981企业固定资产加速折旧所得税处理问题通知,企业所得税
员工成功申请一项专利技术公司制度申请成功后会一笔奖励请问这笔奖励处理合理实施条例工资薪金所得任职受雇取得工资薪金奖金年终加薪劳动分红津贴补贴任职受雇所得按此规定认为贵司内部制度给予员工奖金需要并入工资薪金一并缴纳,综合
咨询季度基础信息表里资产总额全年平均数填制财政部小型微利企业所得税优惠政策通知财税201534第二条第二款规定从业人数资产总额指标企业全年季度平均值确定具体计算公式平均值初值季末季度平均值全年季度平均值中间开业终止经营活动实际经营期一个纳税年度确定上述相关指标根据上述公式计算填写财税201534财政部小型微利企业所得税优惠政策通知第二条第二款,企业所得税
职工有偿提供农用机械服务取得所得计征农场职工提供农用机械服务取得所得延收问题批复国税函199885文件规定农场职工有偿提供农用机械服务取得所得第二条列举个体工商户生产经营所得应税项目计算缴纳第二条规定下列各项个人所得应纳个体工商户生产经营所得实施条例519第八条第二款规定个体工商户生产经营所得个体工商户从事工业手工业建筑业商业饮食业服务业修理业行业生产经营取得所得政府部门批准取得执照从事办学医疗咨询有偿服务活动取得所得从事个体工商业生产经营取得所得上述个体工商户取得生产经营各项纳税所得国税函199885农场职工提供农用机械服务取得所得延收问题批复第二条国务院令2008519实施条例第八条,个人所得税
企业201612销售一批货物2017发生退货会计冲减2016年度利润税收上应调增2016年度纳税所得额2017年度相应调减请问上次做法国税函2008875文件第一条规定企业已经确认销售收入售出商品发生销售折让销售退回应当发生当期冲减当期销售商品收入税法规定销售退回一律冲减发生当期销售商品收入是否属于资产负债表日后事项,增值税
一个影视后期制作公司想要购买境外软件使用权后期制作需要缴纳通过描述贵司购买境外软件使用权费用属于特许权使用费对外支付时应非贸付相关规定境外居民企业代扣代缴增值税增值税附加10%税率预提所得税贵司代扣代缴增值税抵扣进项,综合
用于研发100万元以内机械设备一次性费用行业企业购进专门用于研发仪器设备单位价值超过100万元允许一次性计入当期成本费用计算纳税所得额扣除不再年度计算折旧单位价值超过100万元缩短折旧年限采取加速折旧方法,企业所得税
居民企业中国境内多个口岸发生国际运输业务申请享受税收协定待遇发布居民企业从事国际运输业务税收管理暂行办法公告公告201437规定第十四条居民企业境内多个口岸发生国际运输业务主管税务机关受理享受协定待遇备案复印件提交口岸主管税务机关留存备查口岸主管税务机关异议受理享受协定待遇备案主管税务机关沟通协调协调一致共同一级税务机关报告公告201437发布居民企业从事国际运输业务税收管理暂行办法公告,企业所得税
聚餐员工误餐补助记入管理费用福利费描述部门聚餐员工误餐补助记入管理费用福利费下面提供可免相关规定供贵司参考相关规定主席令48第四条下列各项个人所得免纳省级人民政府国务院部委单位外国组织国际组织颁发科学教育技术文化卫生体育环境保护方面奖金国债国家发行金融债券利息国家统一规定发给补贴津贴福利费抚恤金救济金保险赔款军人转业费复员费国家统一规定发给干部职工安家费退职费退休工资离休工资离休生活补助费我国法律规定应予免税各国驻华使馆领事馆外交代表领事官员人员所得中国政府参加国际公约签订协议规定免税所得国务院财政部门批准免税所得,个人所得税
2018最新税前扣除凭证规定集团统借业务集团公司成员单位各以凭证入账集团能否成员单位开具免税增值税发票账务处理成员单位贷记银行借款应付款科目统借定义看出统借属于企业共同接受应税服务统借业务应该不适用于企业所得税扣除凭证管理办法第十八条分割扣除凭证规定统借征收增值税集团成员单位开具免税增值税发票需要相应经营范围建议贵司就此情况主管税务机关沟通一下账务处理成员单位应该贷记应付款科目相关规定发布企业所得税税前扣除凭证管理办法公告公告201828第十八条企业企业包括关联企业境内共同接受应纳增值税劳务以下简称应税劳务发生支出采取分摊方式应当独立交易原则进行分摊企业发票分割税前扣除凭证共同接受应税劳务企业企业开具分割税前扣除凭证企业企业境内共同接受应税劳务发生支出采取分摊方式企业发票外部凭证分割税前扣除凭证共同接受应税劳务企业企业开具分割税前扣除凭证全面推开营业税改征增值税试点通知财税201636附件营业税改征增值税试点过渡政策规定下列项目免征增值税十九以下利息收入统借业务企业集团企业集团核心企业集团所属财务公司高于支付金融机构借款利率水平支付债券票面利率水平企业集团集团下属单位收取利息统借方向资金使用单位收取利息高于支付金融机构借款利率水平支付债券票面利率水平全额缴纳增值税统借业务企业集团企业集团核心企业金融机构借款对外发行债券取得资金资金分拨下属单位包括独立核算单位独立核算单位下同下属单位收取用于归还金融机构债券购买方本息业务企业集团金融机构借款对外发行债券取得资金集团所属财务公司企业集团集团下属单位签订统借贷款合同分拨资金企业集团集团下属单位收取本息转付企业集团企业集团统一归还金融机构债券购买方业务,综合
单位雇佣境外工作外籍华侨境外法国德国区域工作人员长期居住外国工作薪金境内企业支付社保境内企业负担境外支付工资达到欧元需要代扣代缴描述贵司这名外籍员工境内居住超过183取得所得属于来源于境外所得中国境内住所取得工资薪金所得纳税义务问题通知国税发1994148第二条第二款规定前述应仅实际中国境内工作期间中国境内企业雇主支付中国境内机构负担工资薪金所得申报纳税规定贵司这名外籍员工境内居住超过183贵司支付境外工作期间工资不缴相关规定中国境内住所取得工资薪金所得纳税义务问题通知国税发1994148工资薪金所得来源确定实施条例第五条规定属于来源于中国境内工资薪金所得应为实际中国境内工作期间取得工资薪金实际中国境内工作期间取得工资薪金不论是中国境内境外企业雇主支付来源于中国境内所得实际中国境外工作期间取得工资薪金不论是中国境内境外企业雇主支付属于来源于中国境外所得中国境内住所一个纳税年度中国境内连续累计居住超过90税收协定规定期间中国境内连续累计居住超过183纳税义务确定税法第一条第二款实施条例第七条税收协定规定中国境内住所一个纳税年度中国境内连续累计工作超过90税收协定规定期间中国境内连续累计居住超过183中国境外雇主支付由该雇主中国境内机构负担工资薪金免予申报缴纳前述应仅实际中国境内工作期间中国境内企业雇主支付中国境内机构负担工资薪金所得申报纳税中国境内企业机构属于采取核定利润方法计征企业所得税没有营业收入征收企业所得税中国境内企业机构任职受雇实际中国境内工作期间取得工资薪金是否中国境内企业机构会计账簿中有记载视为中国境内企业支付中国境内机构负担工资薪金,个人所得税
填写2017汇算清缴第二大项扣除调整项目23十一佣金手续费支出显示发生手续费调增请问银行手续费这项列支调增财政部企业手续费佣金支出税前扣除政策通知财税200929规定银行手续费不属栏次列支范围23填报需在30填报本表23调整项目税法规定不能扣除项目调增体现缴纳企业所得税相关规定纳税调整项目明细表填报说明2323十一佣金手续费支出账载金额填报纳税人会计核算计入当期损益佣金手续费金额税收金额填报税收规定允许税前扣除佣金手续费支出金额调增金额余额财政部企业手续费佣金支出税前扣除政策通知财税200929企业发生生产经营手续费佣金支出超过以下规定计算限额以内部分准予扣除超过部分不得扣除保险企业财产保险企业当年保费收入扣除退保金等后余额15%含本数下同计算限额人身保险企业当年保费收入扣除退保金等后余额10%计算限额企业具有合法经营资格中介服务机构交易双方及其雇员代理人代表人签订服务协议合同确认收入金额5%计算限额财税200929财政部企业手续费佣金支出税前扣除政策通知,企业所得税
请教一下单位班车单位签订租赁合同发票合同单位开具合同注明要求租赁支付单位职员XXX直接款项支付操作符合规范要求贵司合同明确约定款项支付单位发票收款信息必须销货劳务提供信息一致已经合同注明收款人账号贵司操作承担税务开发票风险严格来讲贵司单位签订合同签订合同直接支付单位账户比较稳妥建议类似业务对公账户处理达到合同资金流发票完全一致目的规范操作防范税务风险,综合
房地产企业开发项目2018日前预收部分房款2018日后取得预收许可证项目日后不动产发票10税率描述若贵司合同约定收款日期合同约定收款日期当天确定适用税率合同明确收款日期房屋权属变更当天确定适用税率相关规定全面推开营业税改征增值税试点通知财税201636第四十五增值税纳税义务扣缴义务发生时间纳税人发生应税行为收讫销售款项取得索取销售款项凭据当天开具发票开具发票当天收讫销售款项纳税人销售服务无形资产不动产过程完成收到款项取得索取销售款项凭据当天书面合同确定付款日期签订书面合同书面合同未确定付款日期服务无形资产转让完成当天不动产权属变更当天,增值税
公司研发软件费用账务处理问题公司自行研发软件前期费用申请软著费用2000资本化计入无形资产需要手续必须10摊销每月摊销费用直接计入软件成本当月是否收入费用无形资产以后软件所有权转让进行技术投资入股有没有影响回复企业会计准则无形资产可知准则资本化条件严格限定费用化则没有故贵司前期支出费用申请著作权支出资本化操作合规计入无形资产金额符合标准取得著作权证明相应会计确认摊销年限会计明确规定摊销年限不得低于10税法上面规定账务一般建议税法规定处理无形资产摊销当月收入摊销计入成本收入建议计入当期费用进行核算回复费用会计税务以后软件所有权转让技术投资入股基本影响相关事项建议贵司再行咨询专业律师事务所专业转让咨询机构建议贵司咨询贵司主管税务机关意见,综合
12万元自行申报手续海南地税涉税事项办理一次性告知资料规定所得12万元报送以下资料纳税申报表适用所得12万元纳税人申报基础信息初次申报信息发生变化填报有效身份证件复印件有效身份证件包括纳税人身份证护照回乡证军人身份证件所得12万元自行纳税申报授权委托书办理海南地税涉税事项办理一次性告知资料,个人所得税
特许权使用费所得实施条例2008519第八条第六款规定特许权使用费所得提供专利权商标权著作权非专利技术特许权使用权取得所得提供著作权使用权取得所得包括稿酬所得国务院令2008519实施条例第八条,个人所得税
公司租入一间办公室装修支付装修80办公室转给公司使用公司直接出租方支付房租如要公司收回装修费用开票比较合适发票是否开具装修服务问题描述贵司公司签订合同内容装修业务实质出入不能直接装修费开具发票一项业务目前没有文件政策明确规定实务处理方式各地部分税务机关装修具体内容开具发票纳税转让办公家具销售物品开票墙面装修装修费税务机关认定费用认为费用直接装修费开具发票符合业务实质存在税务风险实务建议贵司装修补偿合同拿到税务机关税务机关合同判断具体开具内容发票提示现在企业临时发生超出经营范围业务自行开具发票税务机关申请代开,增值税
职员我司任职我司依法缴纳社保后来离职开办公司法人股东一直未办理社保关系转移风险描述签订劳动合同属于公司雇佣关系职工公司购买社保职员离职贵司职员社保关系从贵司名单移除即可职员开办公司法人股东属于公司一员应该依法公司缴纳社会保险不会影响贵司相关规定申报缴纳管理规定人力资源20第二条规定用人单位及其职工依法参加社会保险缴纳职工基本职工基本医疗保险工伤保险失业保险费生育保险费第八条用人单位应当用工之日起30日内职工申请办理社会保险登记申报缴纳未办理社会保险登记社会保险经办机构核定应当缴纳第十一条职工应当缴纳用人单位代扣代缴用人单位依法履行代扣代缴义务单位不得干预拒绝用人单位按时足额代缴社会保险经办机构应当责令限期缴纳欠缴之日起按日加收滞纳金用人单位不得要求职工承担滞纳金社会保险主席令第三十五用人单位应当成立之日起三十日营业执照登记证书单位印章社会保险经办机构申请办理社会保险登记社会保险经办机构应当收到申请之日起十五日予以审核发给社会保险登记证件,综合
合并适用特殊性税务处理规定合并企业弥补合并企业亏损限额计算有无时间要求发布企业重组业务企业所得税管理办法公告公告2010规定通知第六条项所规定合并企业弥补合并企业亏损限额税法规定剩余结转年限每年合并企业弥补合并企业亏损限额公告2010发布企业重组业务企业所得税管理办法公告,企业所得税
公司营业范围挂面销售现在销售广宣物料能否开具17%专票是否需要增加营业范围想开促销发票营业范围需要增加范围是否增加经营范围贵司实际情况来看贵司临时处置物品销售广宣物料促销临时发生偶尔一次这种情况一般来说不用增加经营范围临时发生贵司涉及比较平常也务一样业务应该增加经营范围贵司本来销售挂面现在销售广宣物料实际上增加经营范围建议贵司增加经营范围申请开通相应发票品目贵司一般纳税人销售广宣物料税率16%之前17%,增值税
一个品种在售属于生物制品享受简易征收优惠公司一个研发项目生物制品无关专管员要求享受优惠政策期间取得进项必须是否生物制品有无关系专管员要求是否合理描述贵司一个品种在售品种选择简易计税方法理解贵司取得销售收入适用简易征收办法没有适用一般计税方法收入这种情况贵司简易征收办法申报增值税销售收入乘以征收率方法计算应纳税额抵扣进项贵司取得项目进项哪里抵扣进项贵司既有简易计税方法项目一般计税方法项目贵司取得简易征收项目无关研发项目进项一般计税方法收入抵扣需要进项问题描述贵司没有一般计税项目取得进项自然无法抵扣需要进项,增值税
部分已经缴纳关税缴款遗失电子海岸系统时间问题只能补打2016关单对应这部分遗失单据进口增值税付款抵扣资料入账对应扣缴关税银行流水进口增值税缴款复印件企业所得税税前扣除凭证管理办法可知扣除凭证符合真实性合法性关联性原则贵司情况实际已经支付抵扣后期相应证明资料遗失扣缴银行流水清单进口增值税缴款复印机会计凭证相应扣除建议咨询贵司税务机关是否需要备案处理部分税务机关要求后期稽查此类事项必须税务机关备案建议再行咨询一下贵司对应税务局相关部门,企业所得税
一般纳税人农民专业合作社购进免税农业产品能否计算抵扣进项税额财政部农民专业合作社税收政策通知财税200881规定增值税一般纳税人农民专业合作社购进免税农业产品13%扣除计算抵扣增值税进项税额通知农民专业合作社农民专业合作社规定设立登记农民专业合作社通知2008日起执行财政部简并增值税税率政策通知财税201737文件规定纳税人购进农产品下列规定抵扣进项税额本条规定纳税人购进农产品取得一般纳税人开具增值税专用发票海关进口增值税专用缴款增值税专用发票海关进口增值税专用缴款书上注明增值税额为进项税额简易计税方法3%征收率计算缴纳增值税小规模纳税人取得增值税专用发票增值税专用发票注明金额11%扣除计算进项税额取得开具农产品销售发票收购发票农产品销售发票收购发票注明农产品买价11%扣除计算进项税额营业税改征增值税试点期间纳税人购进用于生产销售委托受托加工17%税率货物农产品维持扣除力度不变继续推进农产品增值税进项税额核定扣除试点纳税人购进农产品进项税额实行核定扣除财政部部分行业试行农产品增值税进项税额核定扣除办法通知财税201238财政部扩大农产品增值税进项税额核定扣除试点行业范围通知财税201357执行农产品增值税进项税额核定扣除试点实施办法财税201238印发第四条规定扣除调整11%规定扣除调整本条规定执行纳税人批发零售环节购进适用免征增值税政策蔬菜部分鲜活肉蛋取得普通发票不得计算抵扣进项税额凭证纳税人购进农产品用于生产销售委托受托加工17%税率货物用于生产销售货物服务应当核算用于生产销售委托受托加工17%税率货物货物服务农产品进项税额核算统一增值税专用发票海关进口增值税专用缴款书上注明增值税额为进项税额农产品收购发票销售发票注明农产品买价11%扣除计算进项税额增值税暂行条例第八条第二款项和本通知销售发票销售农产品适用免征增值税政策开具普通发票公告2017日起执行财政部税务总局调整增值税税率通知财税201832规定纳税人购进农产品适用11%扣除扣除调整10%纳税人购进用于生产销售委托加工16%税率货物农产品12%扣除计算进项税额通知2018日起执行此前规定通知规定增值税税率扣除出口退税率一致以本通知为准财税200881财政部农民专业合作社税收政策通知财税201737财政部简并增值税税率政策通知财税201832财政部税务总局调整增值税税率通知,增值税
开票含税金额100我方代扣代缴增值税17附加税我方实际支付国外公司1001780境内公司获取代扣代缴增值税凭证纳税申报17进项税金营业税改征增值税试点实施办法财税201636文件规定境外单位购进服务无形资产不动产税务机关扣缴义务人取得解缴税款完税凭证注明增值税抵扣进项贵司代扣代缴增值税取得完税凭证进项凭证申报抵扣,增值税
